Unnamed: 0,접수번호,보고서 코드,사업 연도,고유번호,재무제표구분,재무제표명,계정ID,계정명,계정상세,당기명,당기금액,전기명,전기금액,계정과목 정렬순서,통화 단위,당기누적금액,전기명(분/반기),전기금액(분/반기),전기누적금액
237,20200814001939,11013,2020,378363,SCE,자본변동표,-표준계정코드 미사용-,전환사채 발행,자본 [member]|비지배지분 [member],제 31 기 1분기,0,,,10,KRW,,제 30 기 1분기,0.0,
238,20200814001939,11013,2020,378363,SCE,자본변동표,-표준계정코드 미사용-,전환사채 발행,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 31 기 1분기,0,,,10,KRW,,제 30 기 1분기,0.0,
239,20200814001939,11013,2020,378363,SCE,자본변동표,-표준계정코드 미사용-,전환사채 발행,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타불입자본,제 31 기 1분기,0,,,10,KRW,,제 30 기 1분기,0.0,
240,20200814001939,11013,2020,378363,SCE,자본변동표,-표준계정코드 미사용-,전환사채 발행,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타불입자본|감자차익,제 31 기 1분기,0,,,10,KRW,,제 30 기 1분기,0.0,
241,20200814001939,11013,2020,378363,SCE,자본변동표,-표준계정코드 미사용-,전환사채 발행,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타불입자본|자기주식처분손실,제 31 기 1분기,0,,,10,KRW,,제 30 기 1분기,0.0,
242,20200814001939,11013,2020,378363,SCE,자본변동표,-표준계정코드 미사용-,전환사채 발행,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타불입자본|전환권대가,제 31 기 1분기,0,,,10,KRW,,제 30 기 1분기,0.0,
243,20200814001939,11013,2020,378363,SCE,자본변동표,-표준계정코드 미사용-,전환사채 발행,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타불입자본|주식발행초과금,제 31 기 1분기,0,,,10,KRW,,제 30 기 1분기,0.0,
244,20200814001939,11013,2020,378363,SCE,자본변동표,-표준계정코드 미사용-,전환사채 발행,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본구성요소 [member],제 31 기 1분기,0,,,10,KRW,,제 30 기 1분기,0.0,
245,20200814001939,11013,2020,378363,SCE,자본변동표,-표준계정코드 미사용-,전환사채 발행,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본구성요소 [member]|매도가능금융자산평가손익,제 31 기 1분기,0,,,10,KRW,,제 30 기 1분기,0.0,
246,20200814001939,11013,2020,378363,SCE,자본변동표,-표준계정코드 미사용-,전환사채 발행,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본구성요소 [member]|해외사업환산차이,제 31 기 1분기,0,,,10,KRW,,제 30 기 1분기,0.0,
247,20200814001939,11013,2020,378363,SCE,자본변동표,-표준계정코드 미사용-,전환사채 발행,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금(결손금),제 31 기 1분기,0,,,10,KRW,,제 30 기 1분기,0.0,
248,20200814001939,11013,2020,378363,SCE,자본변동표,-표준계정코드 미사용-,전환사채 발행,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member],제 31 기 1분기,0,,,10,KRW,,제 30 기 1분기,0.0,
249,20200814001939,11013,2020,378363,SCE,자본변동표,ifrs-full_Equity,기말자본,연결재무제표 [member],제 31 기 1분기,32883255312,,,11,KRW,,제 30 기 1분기,35150349276.0,
250,20200814001939,11013,2020,378363,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|비지배지분 [member],제 31 기 1분기,0,,,11,KRW,,제 30 기 1분기,0.0,
251,20200814001939,11013,2020,378363,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 31 기 1분기,32883255312,,,11,KRW,,제 30 기 1분기,35150349276.0,
252,20200814001939,11013,2020,378363,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타불입자본,제 31 기 1분기,43712391560,,,11,KRW,,제 30 기 1분기,43664880187.0,
253,20200814001939,11013,2020,378363,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타불입자본|감자차익,제 31 기 1분기,200000000,,,11,KRW,,제 30 기 1분기,200000000.0,
254,20200814001939,11013,2020,378363,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타불입자본|자기주식처분손실,제 31 기 1분기,-198802861,,,11,KRW,,제 30 기 1분기,-198802861.0,
255,20200814001939,11013,2020,378363,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타불입자본|전환권대가,제 31 기 1분기,1697911139,,,11,KRW,,제 30 기 1분기,1711556989.0,
256,20200814001939,11013,2020,378363,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타불입자본|주식발행초과금,제 31 기 1분기,42013283282,,,11,KRW,,제 30 기 1분기,41952126059.0,
257,20200814001939,11013,2020,378363,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본구성요소 [member],제 31 기 1분기,-4435970,,,11,KRW,,제 30 기 1분기,-12605947.0,
258,20200814001939,11013,2020,378363,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본구성요소 [member]|매도가능금융자산평가손익,제 31 기 1분기,0,,,11,KRW,,제 30 기 1분기,0.0,
259,20200814001939,11013,2020,378363,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본구성요소 [member]|해외사업환산차이,제 31 기 1분기,-4435970,,,11,KRW,,제 30 기 1분기,-12605947.0,
260,20200814001939,11013,2020,378363,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금(결손금),제 31 기 1분기,-33225955778,,,11,KRW,,제 30 기 1분기,-30887996464.0,
261,20200814001939,11013,2020,378363,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member],제 31 기 1분기,22401255500,,,11,KRW,,제 30 기 1분기,22386071500.0,
